customer_id,gender,past_3_years_bike_related_purchases,Age,job_title,job_industry_category,wealth_segment,owns_car,tenure,postcode,state,country,property_valuation,R,M,F
2437,Female,90,44.45657147,Marketing Manager,Financial Services,Mass Customer,Yes,18,3075,VIC,Australia,7,1624.66395,187.51,90
2438,Female,76,38.70588654,Speech Pathologist,Manufacturing,Mass Customer,Yes,4,2760,NSW,Australia,7,1565.949664,436.9614286,76
2439,Female,44,54.04287284,,Manufacturing,Affluent Customer,No,15,4570,QLD,Australia,1,1531.997283,435.91,44
2440,Female,17,62.07848928,Engineer II,Manufacturing,Affluent Customer,No,8,2508,NSW,Australia,9,1499.66395,355.7633333,17
2441,Female,52,62.56068106,,Property,High Net Worth,Yes,5,4223,QLD,Australia,9,1542.66395,221.765,52
2442,Male,8,64.01821531,Social Worker,Health,Affluent Customer,Yes,17,2073,NSW,Australia,11,1520.330617,436.59,8
2443,Male,30,31.6593112,Computer Systems Analyst I,Property,High Net Worth,No,20,2076,NSW,Australia,11,1605.830617,506.6766667,30
2444,Male,22,44.42369476,Associate Professor,Manufacturing,High Net Worth,No,11,3174,VIC,Australia,5,1583.91395,817.555,22
2445,Male,46,45.5962975,Quality Control Specialist,Retail,Affluent Customer,No,18,2280,NSW,Australia,8,1452.86395,441.16,46
2446,Male,33,65.11684544,,Retail,Affluent Customer,No,17,2206,NSW,Australia,11,1617.521093,773.9242857,33
2447,Male,55,24.75794133,Tax Accountant,n/a,Affluent Customer,Yes,2,2671,NSW,Australia,1,1545.521093,438.3114286,55
2448,Female,5,28.81273586,Structural Analysis Engineer,Property,High Net Worth,No,10,2219,NSW,Australia,10,1502.497283,430.0983333,5
2449,Male,54,39.36890024,Tax Accountant,n/a,Affluent Customer,No,8,3216,VIC,Australia,4,1587.997283,742.605,54
2450,Male,64,47.31958517,Structural Engineer,Retail,Affluent Customer,Yes,7,4455,QLD,Australia,3,1549.16395,1182.965,64
2451,Male,33,48.60451668,Editor,Argiculture,Affluent Customer,Yes,18,4178,QLD,Australia,7,1529.330617,534.2733333,33
2452,Female,93,46.22917421,Chemical Engineer,Manufacturing,Mass Customer,Yes,17,3043,VIC,Australia,7,1471.41395,286.965,93
2453,Female,22,29.18259887,Safety Technician II,Telecommunications,High Net Worth,No,9,2165,NSW,Australia,7,1538.997283,431.3,22
2454,Female,81,61.68122901,Senior Sales Associate,Property,Mass Customer,Yes,12,2164,NSW,Australia,8,1526.482132,609.9745455,81
2455,Female,64,44.01547558,,Manufacturing,Mass Customer,No,21,4165,QLD,Australia,5,1590.91395,592.21,64
2456,Male,9,30.37163997,Sales Associate,n/a,Mass Customer,No,10,3029,VIC,Australia,6,1608.497283,693.2166667,9
2457,Male,70,46.51136599,Developer IV,IT,High Net Worth,Yes,15,4060,QLD,Australia,10,1624.497283,459.5383333,70
2458,Female,73,57.49492764,Media Manager II,Manufacturing,High Net Worth,Yes,5,2165,NSW,Australia,10,1509.66395,1108.112857,73
2459,Female,67,35.75520161,Quality Engineer,Manufacturing,High Net Worth,No,18,4034,QLD,Australia,6,1542.66395,430.6636364,67
2460,Male,88,45.41273586,Nurse Practicioner,Manufacturing,High Net Worth,Yes,12,3690,VIC,Australia,1,1486.91395,301.065,88
2461,Male,89,45.34150298,Speech Pathologist,n/a,Affluent Customer,No,17,2148,NSW,Australia,9,1620.330617,344.5783333,89
2462,Male,17,41.27574955,Assistant Media Planner,Entertainment,Affluent Customer,No,21,3028,VIC,Australia,8,1483.86395,696.29,17
2463,Female,54,43.70588654,Pharmacist,Health,Mass Customer,No,12,3156,VIC,Australia,10,1536.41395,746.5775,54
2464,Male,78,38.5223249,Speech Pathologist,Retail,Mass Customer,No,6,2573,NSW,Australia,8,1512.048565,601.3153846,78
2465,Female,31,37.33602353,Senior Editor,n/a,Mass Customer,Yes,2,2761,NSW,Australia,8,1542.46395,540.552,31
2466,Male,62,41.02643449,Software Test Engineer IV,Entertainment,High Net Worth,No,16,4650,QLD,Australia,1,1560.86395,315.364,62
2467,Female,71,46.25383175,Engineer III,Manufacturing,Affluent Customer,Yes,4,2540,NSW,Australia,7,1553.46395,392.358,71
2468,Male,51,25.82917421,Marketing Assistant,Retail,High Net Worth,No,1,4014,QLD,Australia,8,1517.76395,839.822,51
2469,U,18,121.8428728,Accounting Assistant II,IT,Mass Customer,Yes,,2036,NSW,Australia,11,1540.949664,828.03,18
2470,Male,70,64.29492764,,Argiculture,Mass Customer,No,13,2250,NSW,Australia,8,1547.66395,705.895,70
2471,Male,55,42.81821531,Geological Engineer,Manufacturing,Mass Customer,Yes,8,2208,NSW,Australia,10,1477.86395,498.132,55
2472,Male,99,32.36068106,Product Engineer,Health,High Net Worth,Yes,16,3160,VIC,Australia,7,1615.66395,696.8333333,99
2473,Male,50,51.43739339,Administrative Assistant I,Entertainment,Mass Customer,Yes,13,3754,VIC,Australia,6,1594.26395,520.146,50
2474,Female,59,41.34972216,Executive Secretary,Argiculture,High Net Worth,Yes,6,4814,QLD,Australia,2,1542.66395,623.8175,59
2475,Female,68,44.45383175,Quality Control Specialist,n/a,Mass Customer,No,20,4017,QLD,Australia,5,1588.521093,892.1785714,68
2476,Male,13,65.06753038,Administrative Officer,Property,High Net Worth,No,17,4118,QLD,Australia,5,1495.66395,535.2307143,13
2477,Male,25,44.56342079,Electrical Engineer,Manufacturing,Affluent Customer,Yes,10,2530,NSW,Australia,9,1413.66395,802.26,25
2478,Male,85,55.28122901,Senior Cost Accountant,Financial Services,Affluent Customer,Yes,10,4370,QLD,Australia,6,1567.66395,329.6071429,85
2479,Female,81,24.92506462,Community Outreach Specialist,Retail,Mass Customer,No,5,3195,VIC,Australia,9,1600.235379,304.9142857,81
2480,Female,3,49.8072564,Nuclear Power Engineer,Manufacturing,High Net Worth,Yes,16,4655,QLD,Australia,2,1526.86395,676.48,3
2481,Female,71,42.7332838,Chief Design Engineer,Manufacturing,Mass Customer,Yes,12,3023,VIC,Australia,7,1569.66395,548.0342857,71
2482,Male,95,67.86205092,Pharmacist,Health,Mass Customer,Yes,10,2145,NSW,Australia,9,1676.66395,466.9433333,95
2483,Female,54,34.35246188,,Manufacturing,Mass Customer,No,10,2560,NSW,Australia,7,1559.66395,214.7725,54
2484,Female,77,42.03191394,Senior Quality Engineer,Property,Mass Customer,Yes,14,2444,NSW,Australia,7,1503.997283,359.54,77
2485,Male,93,66.23465366,Help Desk Technician,n/a,Mass Customer,Yes,12,2880,NSW,Australia,1,1539.330617,283.165,93
2486,Female,77,67.61821531,Structural Engineer,Manufacturing,Mass Customer,Yes,5,2063,NSW,Australia,12,1634.16395,592.925,77
2487,Male,92,43.75246188,Operator,IT,Affluent Customer,Yes,14,3806,VIC,Australia,7,1609.66395,545.1875,92
2488,Female,32,32.90040709,Senior Financial Analyst,Financial Services,Mass Customer,Yes,7,2114,NSW,Australia,8,1566.997283,462.4133333,32
2489,Female,42,45.34150298,Speech Pathologist,Retail,Mass Customer,No,15,2102,NSW,Australia,9,1604.91395,856.85625,42
2490,Male,28,34.03191394,,Health,Mass Customer,Yes,5,2120,NSW,Australia,10,1539.66395,332.734,28
2491,Male,74,44.43739339,Clinical Specialist,Health,Mass Customer,No,14,3101,VIC,Australia,7,1609.330617,356.03,74
2492,Male,35,47.70314681,Design Engineer,Manufacturing,High Net Worth,No,9,2770,NSW,Australia,9,1504.16395,843.743,35
2493,Male,56,40.15246188,Assistant Media Planner,Entertainment,Mass Customer,Yes,17,2203,NSW,Australia,11,1503.66395,767.6666667,56
2494,Female,98,47.18807832,Senior Sales Associate,Manufacturing,High Net Worth,No,16,2166,NSW,Australia,9,1552.330617,489.755,98
2495,Female,89,67.93876325,Assistant Professor,IT,Affluent Customer,No,17,2560,NSW,Australia,8,1531.78895,279.0975,89
2496,Male,29,41.1332838,Web Developer II,Manufacturing,Mass Customer,Yes,21,4551,QLD,Australia,7,1622.46395,141.512,29
2497,Male,33,52.5332838,Administrative Assistant IV,Property,Affluent Customer,No,12,4171,QLD,Australia,9,1604.41395,745.3475,33
2498,Female,70,43.69766736,Software Test Engineer III,Retail,High Net Worth,No,8,2093,NSW,Australia,11,1503.66395,427.9,70
2499,Female,77,48.12780435,Account Representative I,Retail,Mass Customer,No,14,4055,QLD,Australia,7,1590.330617,720.25,77
2500,Female,35,63.83739339,Senior Developer,Property,High Net Worth,Yes,17,4165,QLD,Australia,6,1592.330617,255.4733333,35
2501,Female,80,50.26479065,Actuary,Financial Services,Mass Customer,Yes,10,2566,NSW,Australia,9,1495.521093,259.1242857,80
2502,Female,6,57.15246188,Structural Engineer,Manufacturing,Mass Customer,Yes,11,3046,VIC,Australia,9,1566.06395,402.926,6
2503,Male,80,54.25657147,Budget/Accounting Analyst I,Health,Affluent Customer,Yes,10,2760,NSW,Australia,7,1627.16395,652.3775,80
2504,Male,52,21.44561257,,Property,Mass Customer,No,2,4060,QLD,Australia,9,1527.26395,654.188,52
2505,Female,45,41.13602353,VP Marketing,Financial Services,High Net Worth,No,3,2112,NSW,Australia,11,1581.219506,371.15,45
2506,Female,97,66.74972216,,Health,Affluent Customer,No,9,2207,NSW,Australia,11,1571.66395,909.2425,97
2507,Female,77,35.30040709,Biostatistician III,Health,Affluent Customer,Yes,8,2880,NSW,Australia,1,1553.91395,866.97,77
2508,Male,98,24.93054407,Information Systems Manager,n/a,Mass Customer,No,3,2300,NSW,Australia,8,1549.56395,656.891,98
2509,Male,99,50.27848928,Help Desk Technician,Financial Services,Mass Customer,No,7,4341,QLD,Australia,2,1511.28895,476.56625,99
2510,Male,43,48.51684544,Human Resources Manager,Manufacturing,Mass Customer,Yes,7,3250,VIC,Australia,4,1594.330617,946.8833333,43
2511,Male,20,30.25109202,Technical Writer,Financial Services,Mass Customer,Yes,4,2087,NSW,Australia,11,1523.91395,538.1725,20
2512,Male,3,53.40451668,Web Developer I,n/a,High Net Worth,Yes,19,4655,QLD,Australia,6,1574.330617,265.7233333,3
2513,Male,55,43.2072564,Structural Analysis Engineer,Property,Mass Customer,No,12,2033,NSW,Australia,12,1560.949664,547.3085714,55
2514,Male,25,46.17985914,Senior Financial Analyst,Financial Services,High Net Worth,Yes,17,3111,VIC,Australia,10,1478.330617,617.7666667,25
2515,Female,24,26.5962975,,Retail,Affluent Customer,Yes,3,2118,NSW,Australia,10,1505.997283,876.14,24
2516,Female,42,54.39355777,Registered Nurse,Health,Mass Customer,No,19,4070,QLD,Australia,5,1568.330617,275.0833333,42
2517,Female,1,42.98807832,Research Nurse,Health,Mass Customer,Yes,9,2760,NSW,Australia,6,1598.91395,755.3325,1
2518,Female,53,67.16342079,Recruiting Manager,n/a,Mass Customer,Yes,19,3071,VIC,Australia,10,1546.46395,927.344,53
2519,Male,76,41.99355777,Senior Developer,Manufacturing,Mass Customer,Yes,5,4825,QLD,Australia,2,1558.41395,114.1575,76
2520,Male,71,47.38807832,Accountant III,Retail,Affluent Customer,Yes,10,4551,QLD,Australia,6,1531.86395,456.71,71
2521,Female,35,22.11410572,Chemical Engineer,Manufacturing,High Net Worth,Yes,3,3342,VIC,Australia,7,1652.330617,701.7966667,35
2522,Male,42,44.69492764,,n/a,High Net Worth,No,14,2262,NSW,Australia,9,1518.521093,437.2628571,42
2523,Female,28,59.97163997,VP Marketing,Financial Services,Mass Customer,Yes,9,4205,QLD,Australia,4,1496.96395,587.728,28
2524,Male,84,52.3853386,Help Desk Technician,Retail,Mass Customer,Yes,8,2190,NSW,Australia,10,1656.997283,370.395,84
2525,Male,25,29.02095503,Cost Accountant,Financial Services,Mass Customer,No,8,3500,VIC,Australia,2,1676.66395,217.51,25
2526,Male,89,52.70588654,Software Test Engineer II,Manufacturing,Mass Customer,No,8,2138,NSW,Australia,9,1534.16395,411.19,89
2527,Female,60,41.23739339,Technical Writer,n/a,Affluent Customer,Yes,16,3523,VIC,Australia,2,1501.521093,657.1442857,60
2528,Male,81,43.0593112,Senior Editor,Financial Services,Affluent Customer,No,15,4161,QLD,Australia,7,1492.235379,695.7642857,81
2529,Male,81,67.44561257,Quality Engineer,Manufacturing,High Net Worth,Yes,10,3023,VIC,Australia,7,1543.949664,583.3328571,81
2530,Female,63,61.20999613,Business Systems Development Analyst,Property,Mass Customer,Yes,18,2567,NSW,Australia,8,1564.378236,392.4185714,63
2531,Male,48,40.14972216,Teacher,Property,High Net Worth,Yes,8,2340,NSW,Australia,5,1551.949664,451.7671429,48
2532,Female,27,52.46205092,,Manufacturing,Mass Customer,No,11,2153,NSW,Australia,11,1513.66395,17.87,27
2533,Male,11,28.20999613,Speech Pathologist,Health,Affluent Customer,Yes,5,2177,NSW,Australia,8,1532.66395,570.2066667,11
2534,Female,70,56.32506462,Research Associate,Manufacturing,Affluent Customer,Yes,12,2350,NSW,Australia,3,1520.949664,271.5614286,70
2535,Male,53,40.14972216,Accountant III,Financial Services,Affluent Customer,No,13,4209,QLD,Australia,4,1561.66395,510.8366667,53
2536,Female,71,57.35520161,Associate Professor,Health,Mass Customer,Yes,16,2264,NSW,Australia,7,1543.830617,770.4016667,71
2537,Female,8,32.09766736,Senior Quality Engineer,n/a,Affluent Customer,Yes,12,2046,NSW,Australia,11,1567.754859,559.73,8
2538,Female,13,62.74150298,,n/a,High Net Worth,Yes,20,2009,NSW,Australia,10,1509.552839,661.1022222,13
2539,Male,68,54.48944818,Nuclear Power Engineer,Manufacturing,Affluent Customer,Yes,12,2785,NSW,Australia,7,1503.26395,572.482,68
2540,U,14,121.8428728,Executive Secretary,IT,Mass Customer,Yes,,2560,NSW,Australia,7,1522.521093,501.6228571,14
2541,Male,17,21.57163997,Software Engineer II,Financial Services,High Net Worth,Yes,2,2234,NSW,Australia,10,1543.16395,959.44,17
2542,Female,43,55.60451668,Accounting Assistant I,Property,Affluent Customer,Yes,12,2207,NSW,Australia,8,1546.235379,937.0371429,43
2543,Male,41,22.35246188,Web Developer III,n/a,Affluent Customer,No,2,2117,NSW,Australia,10,1584.91395,1075.965,41
2544,Male,73,33.69766736,VP Marketing,Manufacturing,Mass Customer,Yes,16,2261,NSW,Australia,7,1582.16395,507.4666667,73
2545,Female,33,43.51136599,Tax Accountant,Manufacturing,Mass Customer,Yes,16,3995,VIC,Australia,2,1569.330617,656.9266667,33
2546,Female,45,41.51136599,Assistant Professor,Manufacturing,High Net Worth,No,11,3351,VIC,Australia,5,1563.16395,243.635,45
2547,Female,91,36.26479065,Social Worker,Health,Mass Customer,Yes,14,4503,QLD,Australia,4,1621.330617,234.61,91
2548,Female,11,50.21547558,Chief Design Engineer,n/a,Mass Customer,No,13,3029,VIC,Australia,7,1508.330617,498.4791667,11
2549,Male,12,23.17437969,Pharmacist,Health,Mass Customer,Yes,4,2323,NSW,Australia,9,1588.66395,552.89,12
2550,Male,34,24.16068106,Pharmacist,Health,Mass Customer,Yes,4,3000,VIC,Australia,6,1475.06395,625.654,34
2551,Female,0,34.0072564,VP Quality Control,n/a,Mass Customer,No,5,3156,VIC,Australia,8,1660.41395,611.325,0
2552,Male,1,47.95246188,,Manufacturing,Affluent Customer,Yes,17,2214,NSW,Australia,9,1596.66395,715.3916667,1
2553,Male,42,40.01273586,,n/a,High Net Worth,Yes,13,4160,QLD,Australia,7,1622.235379,879.0557143,42
2554,Female,76,39.14698243,Software Engineer III,n/a,High Net Worth,No,12,2380,NSW,Australia,3,1598.26395,576.792,76
2555,Male,43,45.0702701,Health Coach IV,Health,Affluent Customer,No,11,2430,NSW,Australia,7,1552.830617,1200.8,43
2556,Male,39,33.16890024,,Health,Mass Customer,Yes,15,2462,NSW,Australia,2,1503.16395,209.84,39
2557,Female,37,43.15520161,,n/a,Mass Customer,No,19,3076,VIC,Australia,8,1442.330617,1513.49,37
2558,Female,84,46.99081805,,Health,High Net Worth,Yes,20,3015,VIC,Australia,9,1601.16395,726.855,84
2559,Female,7,52.3223249,Assistant Media Planner,Entertainment,High Net Worth,No,8,2650,NSW,Australia,2,1516.91395,387.00125,7
2560,Male,7,41.03465366,Developer IV,n/a,Mass Customer,No,21,2000,NSW,Australia,8,1553.391223,508.6763636,7
2561,Female,44,58.11684544,,Manufacturing,High Net Worth,Yes,15,4670,QLD,Australia,1,1519.66395,1070.755,44
2562,Male,98,41.04835229,Internal Auditor,Retail,Mass Customer,No,13,3677,VIC,Australia,5,1570.66395,549.7457143,98
2563,Female,49,31.5962975,Administrative Assistant IV,n/a,Mass Customer,Yes,20,2121,NSW,Australia,11,1555.26395,343.122,49
2564,Female,18,45.46205092,Engineer III,Health,Mass Customer,No,15,2107,NSW,Australia,11,1542.66395,228.87,18
2565,Female,62,52.16616051,Junior Executive,Health,Affluent Customer,Yes,9,2007,NSW,Australia,11,1526.441728,832.9288889,62
2566,Female,48,24.94698243,Accountant II,Entertainment,Affluent Customer,Yes,6,3041,VIC,Australia,8,1556.46395,315.478,48
2567,Male,97,46.75520161,Systems Administrator IV,Financial Services,Mass Customer,No,22,2705,NSW,Australia,5,1570.66395,457.395,97
2568,Female,42,38.65657147,Staff Scientist,Manufacturing,Mass Customer,No,18,3177,VIC,Australia,5,1579.91395,308.2375,42
2569,Male,62,36.44561257,VP Quality Control,Retail,Mass Customer,No,16,2061,NSW,Australia,10,1593.66395,562.1542857,62
2570,Male,13,44.09492764,Professor,Financial Services,Mass Customer,Yes,18,4812,QLD,Australia,3,1563.949664,620.7585714,13
2571,Male,97,34.90314681,Internal Auditor,Health,Affluent Customer,Yes,7,2010,NSW,Australia,11,1498.330617,740.7633333,97
2572,Female,30,40.78807832,Engineer III,Financial Services,Mass Customer,No,13,2075,NSW,Australia,10,1568.28895,569.8025,30
2573,Female,72,67.07574955,Software Engineer I,n/a,Mass Customer,No,10,2233,NSW,Australia,9,1446.66395,501.9575,72
2574,Male,73,41.81547558,,Manufacturing,Mass Customer,No,4,2470,NSW,Australia,3,1558.573041,570.5790909,73
2575,Male,87,47.35794133,Business Systems Development Analyst,Financial Services,High Net Worth,Yes,16,2171,NSW,Australia,9,1557.26395,423.6,87
2576,Female,15,62.39081805,Associate Professor,Manufacturing,Mass Customer,No,13,2548,NSW,Australia,7,1560.235379,360.3114286,15
2577,Male,78,45.57437969,Operator,n/a,Mass Customer,Yes,10,2159,NSW,Australia,11,1596.997283,349.2033333,78
2578,Male,49,30.62095503,Tax Accountant,Retail,High Net Worth,No,3,4509,QLD,Australia,7,1509.91395,488.945,49
2579,Female,35,50.79355777,Desktop Support Technician,Manufacturing,Mass Customer,No,16,3184,VIC,Australia,9,1495.997283,262.8333333,35
2580,Female,27,33.27300983,Teacher,Financial Services,Mass Customer,Yes,13,3260,VIC,Australia,1,1593.28895,711.30625,27
2581,Female,49,47.34972216,,Manufacturing,Affluent Customer,Yes,11,2099,NSW,Australia,11,1627.26395,708.34,49
2582,Male,98,44.17985914,Director of Sales,Health,Mass Customer,No,7,4216,QLD,Australia,7,1522.46395,582.562,98
2583,Female,34,58.10040709,Human Resources Assistant I,Property,Mass Customer,No,15,2138,NSW,Australia,8,1590.41395,663.0175,34
2584,Female,86,41.2702701,Technical Writer,Financial Services,High Net Worth,No,12,2534,NSW,Australia,9,1547.26395,441.648,86
2585,Male,15,27.30314681,Geologist III,n/a,Affluent Customer,No,7,4565,QLD,Australia,7,1531.66395,499.73,15
2586,Male,10,42.08944818,Tax Accountant,Financial Services,Mass Customer,Yes,13,2032,NSW,Australia,8,1518.997283,381.68,10
2587,Female,76,42.5442427,Data Coordiator,n/a,Affluent Customer,No,4,4812,QLD,Australia,5,1544.219506,530.7144444,76
2588,Male,37,20.76616051,Professor,n/a,High Net Worth,No,2,2034,NSW,Australia,10,1628.330617,1164.496667,37
2589,Female,42,56.20999613,,n/a,High Net Worth,No,8,4218,QLD,Australia,10,1558.66395,698.832,42
2590,Female,48,57.0702701,General Manager,Financial Services,Affluent Customer,Yes,11,2102,NSW,Australia,11,1578.16395,913.8333333,48
2591,Male,50,47.69492764,,Retail,High Net Worth,No,13,2021,NSW,Australia,12,1531.16395,973.2033333,50
2592,Male,84,26.31136599,Help Desk Operator,Financial Services,Mass Customer,Yes,1,3977,VIC,Australia,5,1532.78895,811.2875,84
2593,Female,69,48.22369476,Nuclear Power Engineer,Manufacturing,Affluent Customer,No,19,2870,NSW,Australia,4,1593.66395,234.455,69
2594,Male,90,24.29766736,Internal Auditor,Manufacturing,Mass Customer,No,2,2197,NSW,Australia,9,1579.66395,815.925,90
2595,Male,56,44.16068106,Nurse Practicioner,n/a,Affluent Customer,Yes,8,4152,QLD,Australia,6,1573.03895,578.9225,56
